year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2004,Headsprung,60,THE DEFinition,LL COOL J,['east coast hip hop'; 'golden age hip hop'; 'hip hop'; 'old school hip hop'; 'queens hip hop'; 'rap'],61,0.718,0.786,0.0,76.0,1.0,0.0284,0.0114,2.5e-05,0.0745,0.465,99.916,267320.0
2004,Here Without You,78,Away From The Sun,3 Doors Down,['alternative metal'; 'nu metal'; 'post-grunge'; 'rock'],69,0.557,0.533,10.0,83.0,0.0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733.0
2004,Hey Mama,65,Elephunk,Black Eyed Peas,['dance pop'; 'pop'; 'pop rap'],78,0.865,0.876,11.0,80.0,0.0,0.241,0.106,1.1e-06,0.597,0.941,100.175,214893.0
2004,Hey Ya!,84,Speakerboxxx/The Love Below,Outkast,['atl hip hop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'rap'; 'southern hip hop'],73,0.727,0.974,4.0,35.0,0.0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213.0
2004,How Come,60,D-12 World,D12,['detroit hip hop'; 'gangster rap'; 'hip hop'],63,0.745,0.858,9.0,34.0,1.0,0.237,0.28,0.0,0.188,0.547,89.983,249533.0
2004,I Believe in You,51,I Believe in You,Kylie Minogue,['australian dance'; 'australian pop'; 'dance pop'; 'eurodance'; 'new wave pop'],71,0.548,0.785,7.0,70.0,1.0,0.0704,0.00277,0.048,0.329,0.418,120.939,200973.0
2004,"I Don't Wanna Know (feat, Enya & P, Diddy) - 2016 Remaster",71,Bad Boy 20th Anniversary Box Set Edition,Mario Winans,[],56,0.833,0.515,11.0,69.0,0.0,0.0462,0.347,0.00156,0.116,0.4,97.007,257333.0
2004,I Don't Want to Be,57,Chariot - Stripped,Gavin DeGraw,['neo mellow'; 'pop rock'],59,0.423,0.862,0.0,71.0,0.0,0.0695,0.00791,0.0,0.133,0.462,154.746,217760.0
2004,I Like That,61,It's Already Written,Houston,[],41,0.797,0.502,10.0,59.0,0.0,0.0968,0.0154,0.0,0.1,0.385,106.997,236520.0
2004,If I Ain't Got You,82,The Diary Of Alicia Keys,Alicia Keys,['neo soul'; 'pop'; 'r&b'],75,0.609,0.444,7.0,96.0,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707.0
2004,"I'm Still in Love with You (feat, Sasha)",73,Dutty Rock (20th Anniversary),Sean Paul,['dance pop'; 'dancehall'; 'pop'; 'pop rap'],79,0.765,0.666,7.0,73.0,1.0,0.172,0.103,0.0,0.116,0.757,87.002,273360.0
2004,In the Shadows,71,Dead Letters,The Rasmus,['finnish alternative rock'; 'funk metal'],54,0.6,0.796,2.0,65.0,1.0,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,257920.0
2004,It's My Life,63,The Singles Collection,No Doubt,['dance pop'; 'dance rock'; 'permanent wave'; 'pop rock'; 'rock'],66,0.606,0.75,8.0,65.0,0.0,0.0306,0.00264,0.000788,0.321,0.771,126.316,225867.0
2004,Jesus Walks,73,The College Dropout,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.637,0.834,3.0,67.0,0.0,0.323,0.614,0.0,0.317,0.715,87.312,193733.0
2004,Just Lose It,71,Encore (Deluxe Version),Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.94,0.633,8.0,55.0,1.0,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,248680.0
2004,La Camisa Negra,76,Mi Sangre,Juanes,['colombian pop'; 'latin pop'; 'mexican pop'; 'rock en espanol'],74,0.751,0.731,6.0,64.0,0.0,0.0308,0.0838,0.0,0.0556,0.973,97.007,216707.0
2004,Lean Back,68,True Story,Terror Squad,['bronx hip hop'; 'dirty south rap'; 'hardcore hip hop'; 'hip pop'; 'southern hip hop'],50,0.783,0.916,1.0,52.0,1.0,0.415,0.11,0.0,0.0746,0.695,95.321,247427.0
2004,Leave (Get Out),69,JoJo,JoJo,['dance pop'; 'pop'; 'post-teen pop'],59,0.697,0.565,5.0,83.0,1.0,0.201,0.161,4.73e-05,0.082,0.457,87.043,242840.0
2004,Leave Right Now,54,Fridays Child,Will Young,['talent show'],44,0.641,0.445,6.0,93.0,1.0,0.0368,0.145,0.0,0.108,0.383,81.931,214733.0
2004,Left Outside Alone,66,Anastacia,Anastacia,[],58,0.663,0.746,2.0,55.0,0.0,0.0321,0.0697,0.0,0.0929,0.325,102.847,257427.0
2004,Let's Get It Started - Spike Mix,73,Elephunk,Black Eyed Peas,['dance pop'; 'pop'; 'pop rap'],78,0.783,0.794,11.0,34.0,0.0,0.12,0.105,0.0,0.304,0.805,104.963,217733.0
2004,Live Like You Were Dying,72,Live Like You Were Dying,Tim McGraw,['contemporary country'; 'country'; 'country road'],71,0.416,0.546,7.0,88.0,1.0,0.0297,0.492,0.0,0.0845,0.418,159.929,300333.0
2004,Locked Up,69,Trouble Deluxe Edition,Akon,['dance pop'],79,0.833,0.568,7.0,63.0,1.0,0.0847,0.0262,0.0,0.11,0.369,89.958,235067.0
2004,Lola's Theme - Radio Edit,68,Lola's Theme,The Shapeshifters,['disco house'; 'diva house'; 'vocal house'],50,0.753,0.835,5.0,66.0,0.0,0.0533,0.000842,8.74e-05,0.13,0.669,123.943,207067.0
2004,Lose My Breath,63,Destiny Fulfilled,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.814,0.899,1.0,77.0,1.0,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013.0
2004,Love Machine,56,What Will The Neighbours Say?,Girls Aloud,['dance pop'; 'europop'; 'girl group'; 'talent show'],49,0.663,0.95,7.0,62.0,1.0,0.0621,0.00127,0.00492,0.0753,0.697,116.02,205360.0
2004,Mad World,70,Trading Snakeoil for Wolftickets,Gary Jules,['neo mellow'],49,0.344,0.0585,3.0,123.0,1.0,0.0373,0.976,0.000362,0.103,0.323,174.149,189507.0
2004,Me; Myself and I,65,Dangerously In Love,Beyonc̩,['pop'; 'r&b'],85,0.75,0.458,1.0,95.0,1.0,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133.0
2004,Milkshake - Radio Mix,58,Tasty,Kelis,['dance pop'; 'hip pop'; 'neo soul'; 'urban contemporary'],61,0.891,0.77,1.0,78.0,1.0,0.0439,0.00862,0.0315,0.155,0.819,112.997,182627.0
2004,Move Ya Body,70,Nina Sky,Nina Sky,['hip pop'],56,0.87,0.712,11.0,80.0,0.0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,232000.0
2004,"Mr, Brightside",87,Hot Fuss,The Killers,['alternative rock'; 'dance rock'; 'modern rock'; 'permanent wave'; 'rock'],75,0.352,0.911,1.0,71.0,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973.0
2004,My Band,75,D-12 World,D12,['detroit hip hop'; 'gangster rap'; 'hip hop'],63,0.851,0.849,1.0,52.0,0.0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,298773.0
2004,My Boo,80,Confessions (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.662,0.507,5.0,91.0,1.0,0.118,0.257,0.0,0.0465,0.676,86.412,223440.0
2004,My Happy Ending,70,Under My Skin,Avril Lavigne,['canadian pop'; 'candy pop'; 'pop'],73,0.414,0.936,2.0,38.0,1.0,0.0758,0.00136,0.0,0.369,0.74,170.229,242413.0
2004,My Immortal,77,Fallen,Evanescence,['alternative metal'],71,0.19,0.265,9.0,96.0,1.0,0.0356,0.863,0.0,0.134,0.101,79.012,262533.0
2004,My Place,61,Suit,Nelly,['dance pop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'st louis rap'; 'urban contemporary'],73,0.6,0.641,1.0,62.0,0.0,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,336507.0
2004,Naughty Girl,69,Dangerously In Love,Beyonc̩,['pop'; 'r&b'],85,0.588,0.461,6.0,93.0,0.0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,208573.0
2004,Nobody's Home,64,Under My Skin,Avril Lavigne,['canadian pop'; 'candy pop'; 'pop'],73,0.348,0.907,5.0,56.0,0.0,0.0497,0.000516,0.0,0.161,0.177,185.406,212413.0
2004,Numb,87,Meteora,Linkin Park,['alternative metal'; 'nu metal'; 'post-grunge'; 'rap metal'; 'rock'],83,0.496,0.863,9.0,61.0,1.0,0.0381,0.0046,0.0,0.639,0.243,110.018,185587.0
2004,On Fire,61,The Hunger For More,Lloyd Banks,['gangster rap'; 'hardcore hip hop'; 'hip hop'; 'pop rap'; 'queens hip hop'; 'rap'],60,0.759,0.825,8.0,63.0,1.0,0.22,0.0923,0.00057,0.24,0.429,94.857,187280.0
2004,One Call Away,64,Jackpot,Chingy,['crunk'; 'dirty south rap'; 'hip pop'; 'pop rap'; 'r&b'; 'southern hip hop'],56,0.765,0.821,4.0,77.0,0.0,0.183,0.0918,0.0,0.217,0.962,162.519,276800.0
2004,Only U - No Intro,59,Concrete Rose,Ashanti,['dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],69,0.601,0.621,6.0,74.0,0.0,0.0434,0.0374,1.75e-06,0.188,0.278,94.547,186307.0
2004,Overnight Celebrity,69,Kamikaze,Twista,['chicago rap'; 'dirty south rap'; 'gangster rap'; 'trap'],63,0.828,0.792,10.0,73.0,0.0,0.179,0.182,0.0,0.281,0.777,134.199,233360.0
2004,Pieces Of Me,58,Autobiography,Ashlee Simpson,['dance pop'; 'post-teen pop'],45,0.532,0.807,2.0,63.0,1.0,0.057,0.0584,0.0,0.114,0.759,87.183,217440.0
2004,Read Your Mind,59,Private Room,Avant,['contemporary r&b'; 'r&b'; 'urban contemporary'],53,0.755,0.381,8.0,82.0,0.0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,263507.0
2004,Roses,73,Speakerboxxx/The Love Below,Outkast,['atl hip hop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'rap'; 'southern hip hop'],73,0.751,0.708,0.0,75.0,1.0,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,369573.0
2004,Salt Shaker,64,Me & My Brother,Ying Yang Twins,['atl hip hop'; 'crunk'; 'dirty south rap'; 'old school atlanta hip hop'; 'southern hip hop'],61,0.884,0.697,11.0,77.0,1.0,0.128,0.0509,0.0,0.094,0.322,101.965,252440.0
2004,She Wants To Move,57,Fly Or Die,"N,E,R,D",['hip hop'; 'virginia hip hop'],54,0.766,0.851,5.0,68.0,1.0,0.0786,0.00402,0.000744,0.256,0.8,115.012,213787.0
2004,She Will Be Loved,74,Songs About Jane,Maroon 5,['pop'],83,0.706,0.713,0.0,74.0,0.0,0.0301,0.0596,0.0,0.132,0.544,102.037,257133.0
2004,Sick and Tired,59,Pieces of A Dream,Anastacia,[],58,0.598,0.868,0.0,65.0,1.0,0.0373,0.00908,0.0,0.279,0.47,99.848,212267.0
2004,Slow Jamz,73,The College Dropout,Twista,['chicago rap'; 'dirty south rap'; 'gangster rap'; 'trap'],63,0.559,0.733,2.0,75.0,0.0,0.171,0.314,0.0,0.284,0.611,145.115,316053.0
2004,Slow Motion,67,Juve The Great,JUVENILE,['bounce'; 'crunk'; 'dirty south rap'; 'new orleans rap'; 'southern hip hop'],58,0.713,0.734,0.0,68.0,0.0,0.325,0.548,0.0,0.0687,0.89,172.872,248200.0
2004,Somewhere Only We Know,78,Hopes And Fears,Keane,['neo mellow'; 'piano rock'; 'pop rock'],71,0.453,0.655,9.0,62.0,1.0,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160.0
2004,Southside,64,Southside,Lloyd,['r&b'; 'southern hip hop'; 'trap'; 'urban contemporary'],63,0.688,0.404,9.0,97.0,0.0,0.0818,0.377,0.0,0.0813,0.448,75.007,277840.0
2004,"Sunshine (feat, Anthony Hamilton)",57,Kamikaze,Twista,['chicago rap'; 'dirty south rap'; 'gangster rap'; 'trap'],63,0.926,0.888,11.0,72.0,1.0,0.294,0.261,0.0,0.348,0.819,98.523,226013.0
2004,"Sunshine (feat, Lea)",66,U Gotta Feel Me,Lil' Flip,['crunk'; 'dirty south rap'],52,0.814,0.387,0.0,99.0,1.0,0.0946,0.0248,0.0,0.131,0.792,93.961,225173.0
2004,Swing Life Away,61,Siren Song Of The Counter-Culture,Rise Against,['alternative metal'; 'chicago hardcore'; 'chicago punk'; 'hardcore punk'; 'modern rock'; 'pop punk'; 'post-grunge'; 'punk'],69,0.477,0.426,6.0,84.0,1.0,0.043,0.544,0.0,0.0903,0.789,184.866,200067.0
2004,Take Me Out,82,Franz Ferdinand,Franz Ferdinand,['alternative rock'; 'dance rock'; 'indie rock'; 'modern rock'; 'rock'; 'scottish rock'],65,0.277,0.663,4.0,94.0,0.0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027.0
2004,"Take Me To The Clouds Above - LMC Vs, U2 / Radio Edit",63,"Take Me To The Clouds Above (LMC Vs, U2 / Remixes)",LMC,['bouncy house'; 'uk dance'],44,0.668,0.905,6.0,73.0,1.0,0.038,0.00232,0.0331,0.141,0.667,128.658,171547.0
2004,Take Your Mama,58,Scissor Sisters,Scissor Sisters,['dance pop'; 'dance rock'],58,0.757,0.957,8.0,66.0,1.0,0.106,0.209,2.29e-05,0.0624,0.933,153.944,271907.0
2004,The Closest Thing to Crazy,58,Call Off The Search,Katie Melua,['uk pop'],56,0.562,0.219,4.0,112.0,1.0,0.0312,0.856,0.000296,0.0979,0.106,127.831,252467.0
2004,The Reason,84,The Reason (15th Anniversary Deluxe),Hoobastank,['alternative metal'; 'funk metal'; 'nu metal'; 'pop rock'; 'post-grunge'],65,0.472,0.671,4.0,66.0,1.0,0.029,0.0129,0.0,0.159,0.0681,82.952,232800.0
2004,"The Way You Move (feat, Sleepy Brown)",72,Speakerboxxx/The Love Below,Outkast,['atl hip hop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'rap'; 'southern hip hop'],73,0.871,0.597,5.0,69.0,0.0,0.0464,0.126,0.000113,0.0638,0.635,125.999,234000.0
2004,These Words,68,Unwritten,Natasha Bedingfield,['dance pop'; 'pop'; 'post-teen pop'],64,,,,,,,,,,,,
2004,This Love,82,Songs About Jane: 10th Anniversary Edition,Maroon 5,['pop'],83,0.712,0.862,5.0,66.0,0.0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200.0
2004,Through The Wire,77,The College Dropout,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.571,0.739,7.0,78.0,1.0,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227.0
2004,Tipsy - Club Mix,60,Tipsy,J-Kwon,['dirty south rap'; 'southern hip hop'],50,0.925,0.741,9.0,76.0,0.0,0.315,0.0653,0.0,0.044,0.654,93.04,247107.0
2004,Toxic,84,In The Zone,Britney Spears,['dance pop'; 'pop'],78,0.774,0.838,5.0,59.0,0.0,0.114,0.0249,0.025,0.242,0.924,143.04,198800.0
2004,Turn Me On,72,Kevin Lyttle (US Domestic Release),Kevin Lyttle,['soca'; 'vincy soca'],58,0.677,0.682,9.0,83.0,1.0,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107.0
2004,Vertigo,68,How To Dismantle An Atomic Bomb,U2,['irish rock'; 'permanent wave'; 'rock'],75,0.416,0.819,9.0,59.0,1.0,0.0613,0.000138,0.00108,0.147,0.632,140.083,193520.0
2004,Wanna Get To Know You,65,Beg For Mercy,G-Unit,['gangster rap'; 'hardcore hip hop'; 'hip hop'; 'nyc rap'; 'pop rap'; 'queens hip hop'; 'rap'; 'southern hip hop'],60,0.513,0.826,10.0,56.0,0.0,0.132,0.106,0.0,0.0675,0.889,76.91,265027.0
2004,What You Waiting For?,65,Love Angel Music Baby (Deluxe Version),Gwen Stefani,['dance pop'; 'pop'],71,0.676,0.948,5.0,40.0,1.0,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,221227.0
2004,White Flag,53,Life For Rent,Dido,['dance pop'; 'europop'; 'lilith'; 'neo mellow'; 'pop rock'],69,0.512,0.525,5.0,83.0,1.0,0.0401,0.327,3.3e-06,0.081,0.294,169.951,240040.0
2004,With You,56,In This Skin (Deluxe Edition),Jessica Simpson,['dance pop'; 'post-teen pop'],46,0.553,0.756,0.0,66.0,1.0,0.108,0.0923,0.0,0.215,0.605,94.487,191827.0
2004,"Yeah! (feat, Lil Jon & Ludacris)",84,Confessions (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.894,0.791,2.0,67.0,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,250373.0
2005,All About You,60,Wonderland,McFly,['boy band'; 'talent show'],54,0.542,0.559,1.0,72.0,1.0,0.0258,0.197,0.0,0.0989,0.295,129.898,186867.0
2005,As Good As I Once Was,73,Honkytonk University,Toby Keith,['classic oklahoma country'; 'contemporary country'; 'country'; 'country road'],67,0.68,0.87,5.0,64.0,1.0,0.0393,0.266,0.0,0.109,0.646,119.075,227840.0
2005,Ass Like That,57,Encore,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.646,0.796,2.0,78.0,1.0,0.366,0.409,0.0,0.107,0.676,83.093,265480.0
2005,Axel F,72,Crazy Frog presents Crazy Hits,Crazy Frog,[],56,0.86,0.907,2.0,52.0,1.0,0.0407,0.279,0.693,0.0648,0.786,138.045,168880.0
2005,Baby; I'm Back,58,Super Saucy,Baby Bash,['chicano rap'; 'latin hip hop'; 'pop rap'; 'southern hip hop'; 'texas latin rap'; 'urban contemporary'],59,0.901,0.392,9.0,64.0,0.0,0.105,0.0525,0.0,0.102,0.761,100.014,219187.0
2005,Bad Day,77,Daniel Powter,Daniel Powter,['canadian pop'; 'neo mellow'; 'pop rock'],57,0.599,0.785,3.0,60.0,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,233640.0
2005,Bananza (Belly Dancer),58,Trouble,Akon,['dance pop'],79,0.875,0.69,10.0,77.0,0.0,0.13,0.0362,3.81e-06,0.729,0.668,104.844,238493.0
2005,Beautiful Soul,73,Beautiful Soul,Jesse McCartney,['dance pop'; 'pop'; 'post-teen pop'],56,0.66,0.666,9.0,63.0,1.0,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227.0
2005,Because of You,71,Breakaway,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.583,0.584,5.0,72.0,0.0,0.0314,0.254,0.0,0.123,0.136,140.039,219493.0
2005,Behind These Hazel Eyes,63,Breakaway,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.548,0.889,9.0,67.0,1.0,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973.0
2005,Best of You,79,In Your Honor,Foo Fighters,['alternative metal'; 'alternative rock'; 'modern rock'; 'permanent wave'; 'post-grunge'; 'rock'],76,0.366,0.94,1.0,70.0,0.0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627.0
2005,Better Together,73,In Between Dreams,Jack Johnson,['neo mellow'],74,0.868,0.347,5.0,97.0,1.0,0.0536,0.308,2e-05,0.11,0.659,110.059,207680.0
2005,Beverly Hills,73,Make Believe,Weezer,['alternative rock'; 'modern power pop'; 'modern rock'; 'permanent wave'; 'rock'],71,0.693,0.823,5.0,57.0,1.0,0.0726,0.0932,0.0,0.328,0.741,87.904,196093.0
2005,Boulevard of Broken Dreams,80,Greatest Hits: God's Favorite Band,Green Day,['modern rock'; 'permanent wave'; 'punk'; 'rock'],78,0.496,0.682,8.0,61.0,1.0,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333.0
2005,Breakaway,65,Breakaway,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.446,0.701,9.0,62.0,0.0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000.0
2005,Cater 2 U,62,Destiny Fulfilled,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.605,0.584,11.0,84.0,0.0,0.197,0.286,0.0,0.235,0.464,125.802,245400.0
2005,Caught Up,66,Confessions (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.817,0.806,6.0,66.0,1.0,0.0623,0.027,9e-06,0.119,0.805,110.086,224640.0
2005,Collide,66,Stop All The World Now,Howie Day,['acoustic pop'; 'neo mellow'; 'pop rock'],51,0.636,0.625,11.0,89.0,1.0,0.0277,0.222,5.35e-05,0.119,0.342,93.931,249120.0
2005,Cool,59,Love Angel Music Baby (Deluxe Version),Gwen Stefani,['dance pop'; 'pop'],71,0.709,0.721,2.0,54.0,1.0,0.0281,0.0322,0.000309,0.355,0.801,112.019,189333.0
2005,Dakota,71,"Language,Sex,Violence,Other?",Stereophonics,['britpop'; 'modern rock'; 'welsh rock'],61,0.506,0.93,4.0,54.0,1.0,0.0675,0.129,0.00682,0.0931,0.305,146.994,297427.0
2005,DARE,76,Demon Days,Gorillaz,['alternative hip hop'; 'modern rock'; 'rock'],77,0.76,0.891,11.0,76.0,0.0,0.0372,0.0229,0.0869,0.298,0.966,120.264,245000.0
2005,Diamonds From Sierra Leone - Remix,63,Late Registration,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.672,0.814,7.0,57.0,1.0,0.27,0.258,0.0,0.164,0.379,97.043,233400.0
2005,Dirty Little Secret,67,Move Along,The All-American Rejects,['alternative metal'; 'modern rock'; 'neo mellow'; 'neon pop punk'; 'pop punk'; 'pop rock'; 'post-grunge'],64,0.469,0.955,10.0,62.0,1.0,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,193653.0
2005,Disco Inferno,76,The Massacre,50 Cent,['east coast hip hop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'queens hip hop'; 'rap'],81,0.925,0.659,3.0,67.0,1.0,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227.0
2005,Don't Cha,70,PCD,The Pussycat Dolls,['dance pop'; 'girl group'; 'pop'],67,0.877,0.637,1.0,54.0,0.0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,272080.0
2005,Don't Forget About Us - Radio Edit,60,The Emancipation Of Mimi (Ultra Platinum Edition),Mariah Carey,['dance pop'; 'pop'; 'urban contemporary'],76,0.699,0.543,10.0,83.0,0.0,0.0383,0.0457,0.0,0.1,0.431,143.635,233867.0
2005,Don't Love You No More (I'm Sorry),60,"The Story Goes,,,",Craig David,['british soul'],62,0.636,0.558,7.0,84.0,1.0,0.0245,0.462,0.0,0.062,0.572,100.113,243987.0
2005,Don't Phunk With My Heart,57,Monkey Business,Black Eyed Peas,['dance pop'; 'pop'; 'pop rap'],78,0.689,0.929,5.0,44.0,0.0,0.0608,0.00933,0.0,0.548,0.609,130.899,239773.0
2005,Drop It Like It's Hot,78,R&G (Rhythm & Gangsta): The Masterpiece,Snoop Dogg,['g funk'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'west coast rap'],80,0.888,0.632,1.0,58.0,1.0,0.219,0.19,0.0,0.101,0.662,91.979,266067.0
2005,"Feel Good Inc,",85,Demon Days,Gorillaz,['alternative hip hop'; 'modern rock'; 'rock'],77,0.818,0.705,6.0,82.0,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,222640.0
2005,Fix You,85,X&Y,Coldplay,['permanent wave'; 'pop'],86,0.209,0.417,3.0,94.0,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,295533.0
2005,Galvanize,66,Push The Button,The Chemical Brothers,['alternative dance'; 'big beat'; 'breakbeat'; 'electronica'; 'rave'; 'trip hop'],60,0.745,0.714,7.0,56.0,1.0,0.0751,0.0141,0.0222,0.363,0.365,104.003,393813.0
2005,Get Back,62,The Red Light District,Ludacris,['atl hip hop'; 'dance pop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],74,0.555,0.639,1.0,71.0,1.0,0.263,0.0594,0.0,0.118,0.184,171.609,270747.0
2005,Get Right,59,Rebirth,Jennifer Lopez,['dance pop'; 'pop'; 'urban contemporary'],73,0.741,0.759,0.0,70.0,0.0,0.12,0.0218,0.0,0.628,0.362,97.084,225533.0
2005,Ghetto Gospel,70,Loyal To The Game,2Pac,['g funk'; 'gangster rap'; 'hip hop'; 'rap'; 'west coast rap'],78,0.794,0.614,5.0,72.0,0.0,0.0467,0.0964,0.0,0.0788,0.663,80.569,238053.0
2005,Girl,61,Destiny Fulfilled,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.567,0.747,6.0,77.0,0.0,0.105,0.31,0.0,0.04,0.556,89.036,224147.0
2005,Gold Digger,82,Late Registration,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.629,0.696,1.0,74.0,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627.0
2005,Grind With Me,67,Bluestars,Pretty Ricky,['dirty south rap'; 'hip pop'; 'miami hip hop'; 'r&b'; 'southern hip hop'; 'trap'; 'urban contemporary'],54,0.7,0.538,1.0,77.0,1.0,0.045,0.000204,0.0,0.105,0.189,136.518,237733.0
2005,Hate It Or Love It,83,The Documentary,The Game,['gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],70,0.802,0.785,9.0,67.0,1.0,0.207,0.14,0.0,0.123,0.435,99.998,206400.0
2005,Hollaback Girl,73,Love Angel Music Baby (Deluxe Version),Gwen Stefani,['dance pop'; 'pop'],71,0.926,0.916,10.0,34.0,0.0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853.0
2005,Home,63,It's Time,Michael Bubl̩,['adult standards'; 'canadian pop'; 'jazz pop'; 'lounge'],71,0.608,0.37,7.0,96.0,1.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631,225907.0
2005,How We Do,78,The Documentary,The Game,['gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],70,0.862,0.648,4.0,86.0,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012,235533.0
2005,Hung Up,77,Confessions on a Dance Floor,Madonna,['dance pop'; 'pop'],79,0.649,0.647,9.0,88.0,0.0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733.0
2005,I Bet You Look Good On The Dancefloor,77,Whatever People Say I Am; That's What I'm Not,Arctic Monkeys,['garage rock'; 'modern rock'; 'permanent wave'; 'rock'; 'sheffield indie'],84,0.535,0.948,6.0,62.0,0.0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680.0
2005,I Like The Way - Radio Edit,56,Bodyrockers,Bodyrockers,['dance rock'],38,0.642,0.851,6.0,56.0,1.0,0.0431,0.0248,0.0146,0.084,0.777,127.988,200053.0
2005,I Will Follow You into the Dark,67,Plans,Death Cab for Cutie,['alternative rock'; 'chamber pop'; 'indie rock'; 'indietronica'; 'modern rock'; 'seattle indie'; 'washington indie'],62,0.517,0.206,5.0,108.0,1.0,0.0421,0.924,0.0,0.118,0.489,80.401,189187.0
2005,I'm Sprung,72,Rappa Ternt Sanga (Expanded Edition),T-Pain,['dance pop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'r&b'; 'rap'; 'southern hip hop'; 'trap'; 'urban contemporary'],75,0.728,0.327,0.0,106.0,0.0,0.0999,0.0948,0.0,0.103,0.195,100.0,231040.0
2005,In the Morning,60,The Invisible Invasion,The Coral,['britpop'],51,0.644,0.777,6.0,78.0,0.0,0.0284,0.0252,0.0,0.0554,0.966,126.257,152520.0
